faiss_index,image_index
37740,84902
37741,73671
37742,536972
37743,135513
37744,26943
37745,352959
37746,362711
37747,45392
37748,432064
37749,414648
37750,81838
37751,177829
37752,299931
37753,513891
37754,320680
37755,452500
37756,516300
37757,266289
37758,293548
37759,14008
37760,239455
37761,1355
37762,269022
37763,337087
37764,42970
37765,222564
37766,546765
37767,130352
37768,410252
37769,520942
37770,260230
37771,291370
37772,140613
37773,150931
37774,194310
37775,323581
37776,576399
37777,226708
37778,515843
37779,186480
37780,544291
37781,101243
37782,492166
37783,287846
37784,187541
37785,414947
37786,577385
37787,403567
37788,254008
37789,469556
37790,515300
37791,62231
37792,227918
37793,53668
37794,168800
37795,328039
37796,51737
37797,240804
37798,435523
37799,441363
37800,271789
37801,339978
37802,31798
37803,59648
37804,290113
37805,114246
37806,250955
37807,425905
37808,434788
37809,281382
37810,106952
37811,15987
37812,375021
37813,14230
37814,216387
37815,528200
37816,524291
37817,275494
37818,292734
37819,51663
37820,32549
37821,87738
37822,528642
37823,472519
37824,177023
37825,272310
37826,428452
37827,412658
37828,498263
37829,309261
37830,446045
37831,221948
37832,456756
37833,425691
37834,478818
37835,13414
37836,54130
37837,108140
37838,301797
37839,579899
37840,92363
37841,137407
37842,535821
37843,376590
37844,518626
37845,298138
37846,287308
37847,580693
37848,306433
37849,283097
37850,202321
37851,564570
37852,129719
37853,3830
37854,474075
37855,369998
37856,64593
37857,19694
37858,178839
37859,220430
37860,131044
37861,268150
37862,558836
37863,19756
37864,406786
37865,231374
37866,486533
37867,271505
37868,182334
37869,486227
37870,306049
37871,578094
37872,577835
37873,263382
37874,280320
37875,413951
37876,470411
37877,523599
37878,409701
37879,470055
37880,314949
37881,455261
37882,437145
37883,402987
37884,10414
37885,367401
37886,131617
37887,180085
37888,197613
37889,425724
37890,98098
37891,255056
37892,282069
37893,352533
37894,170687
37895,163718
37896,169936
37897,183882
37898,120188
37899,64730
37900,26938
37901,578103
37902,442225
37903,378809
37904,73999
37905,124835
37906,312015
37907,4187
37908,95915
37909,570768
37910,400422
37911,350819
37912,146614
37913,560152
37914,341186
37915,164360
37916,487835
37917,520100
37918,307124
37919,179990
37920,366770
37921,472654
37922,354530
37923,449191
37924,487510
37925,490959
37926,44739
37927,221691
37928,403295
37929,470068
37930,312479
37931,264169
37932,156740
37933,464652
37934,59843
37935,144586
37936,240637
37937,90232
37938,480594
37939,430397
37940,308073
37941,231863
37942,564187
37943,519565
37944,221880
37945,436426
37946,489449
37947,70122
37948,502570
37949,165365
37950,116354
37951,536138
37952,507990
37953,524144
37954,230078
37955,173315
37956,432429
37957,328115
37958,152020
37959,563404
37960,24086
37961,382652
37962,34830
37963,325799
37964,212523
37965,81749
37966,366150
37967,263138
37968,520109
37969,301643
37970,16342
37971,507615
37972,317441
37973,343455
37974,431315
37975,285562
37976,542365
37977,78026
37978,430047
37979,224830
37980,573225
37981,309371
37982,389016
37983,188552
37984,327491
37985,385238
37986,271633
37987,479914
37988,138217
37989,65267
37990,542443
37991,376009
37992,21183
37993,6051
37994,456239
37995,390125
37996,85747
37997,90679
37998,223905
37999,516856
38000,455865
38001,212786
38002,506075
38003,179544
38004,340706
38005,222879
38006,401301
38007,446460
38008,121615
38009,221040
38010,540831
38011,131162
38012,547280
38013,121903
38014,271484
38015,412955
38016,215808
38017,363577
38018,368490
38019,190362
38020,72312
38021,496424
38022,386009
38023,429839
38024,305557
38025,413804
38026,533488
38027,426459
38028,529136
38029,51025
38030,68080
38031,373219
38032,421286
38033,207030
38034,576902
38035,576089
38036,230017
38037,224594
38038,488282
38039,192001
38040,144881
38041,567603
38042,364098
38043,301457
38044,150181
38045,76477
38046,575149
38047,557517
38048,539287
38049,334077
38050,374115
38051,141201
38052,140919
38053,570088
38054,334587
38055,561464
38056,413811
38057,580711
38058,289739
38059,180580
38060,4498
38061,438103
38062,521674
38063,203747
38064,303430
38065,261207
38066,570569
38067,387480
38068,370124
38069,242644
38070,143822
38071,76762
38072,522660
38073,383933
38074,270696
38075,101761
38076,28103
38077,298979
38078,417962
38079,482826
38080,566038
38081,450458
38082,418595
38083,279929
38084,480200
38085,520701
38086,301691
38087,313674
38088,556597
38089,74840
38090,179586
38091,323303
38092,298195
38093,518873
38094,93405
38095,16496
38096,102928
38097,256771
38098,368686
38099,577868
38100,237853
38101,314791
38102,477061
38103,294431
38104,406798
38105,298287
38106,195671
38107,339099
38108,577033
38109,129456
38110,242431
38111,478184
38112,83635
38113,396762
38114,50713
38115,51620
38116,315972
38117,113127
38118,89655
38119,356290
38120,46429
38121,174627
38122,80780
38123,80789
38124,201188
38125,118867
38126,499274
38127,370266
38128,18149
38129,294974
38130,344214
38131,274917
38132,404159
38133,412996
38134,454956
38135,136512
38136,248148
38137,297574
38138,468011
38139,450570
38140,225835
38141,561666
38142,349402
38143,463599
38144,325956
38145,174421
38146,154739
38147,416477
38148,553795
38149,325078
38150,506130
38151,8789
38152,442603
38153,108088
38154,453221
38155,559364
38156,106329
38157,4227
38158,281365
38159,497226
38160,225130
38161,305546
38162,361669
38163,150354
38164,405507
38165,513189
38166,354546
38167,333758
38168,45063
38169,502543
38170,350748
38171,433170
38172,299688
38173,378613
38174,238286
38175,220151
38176,163738
38177,444703
38178,25896
38179,466945
38180,42161
38181,390841
38182,84819
38183,73697
38184,316240
38185,512416
38186,168714
38187,379115
38188,427178
38189,120511
38190,351710
38191,181947
38192,63014
38193,395752
38194,12547
38195,467437
38196,442199
38197,70868
38198,415663
38199,200343
38200,103401
38201,232675
38202,81842
38203,248730
38204,75906
38205,225040
38206,222694
38207,569550
38208,556056
38209,505934
38210,396528
38211,531803
38212,474398
38213,308828
38214,92050
38215,264388
38216,455996
38217,217252
38218,130024
38219,258322
38220,105195
38221,276506
38222,75118
38223,482848
38224,131190
38225,298680
38226,340528
38227,323705
38228,155540
38229,316123
38230,510034
38231,515630
38232,440204
38233,236142
38234,136732
38235,237502
38236,9465
38237,377509
38238,431240
38239,465301
38240,170529
38241,189197
38242,404982
38243,560914
38244,524991
38245,349944
38246,489510
38247,510359
38248,379475
38249,116517
38250,552383
38251,105888
38252,210710
38253,564990
38254,43376
38255,276731
38256,133183
38257,482196
38258,238860
38259,412151
38260,128570
38261,289460
38262,252025
38263,378117
38264,130181
38265,47953
38266,453154
38267,166120
38268,92319
38269,520851
38270,178492
38271,233994
38272,125503
38273,430788
38274,379518
38275,291417
38276,155937
38277,110613
38278,338522
38279,155319
38280,168061
38281,476709
38282,35210
38283,503008
38284,352288
38285,294659
38286,370842
38287,192009
38288,315938
38289,436936
38290,116431
38291,109608
38292,499037
38293,469793
38294,287875
38295,117366
38296,235316
38297,479219
38298,302289
38299,335827
38300,30307
38301,106788
38302,394532
38303,514668
38304,360053
38305,221200
38306,61452
38307,253843
38308,543385
38309,472900
38310,384836
38311,390129
38312,197507
38313,263620
38314,219535
38315,65343
38316,166477
38317,506599
38318,416478
38319,200305
38320,187644
38321,113967
38322,464779
38323,256301
38324,32587
38325,115075
38326,542374
38327,506226
38328,388130
38329,559685
38330,56193
38331,529055
38332,157188
38333,271964
38334,16243
38335,483227
38336,472740
38337,219349
38338,210190
38339,274571
38340,345419
38341,298316
38342,239190
38343,1943
38344,317322
38345,511734
38346,165476
38347,281742
38348,358489
38349,206415
38350,130164
38351,9112
38352,401425
38353,113182
38354,107609
38355,459951
38356,143764
38357,326442
38358,110593
38359,371684
38360,450776
38361,83787
38362,109482
38363,375286
38364,317690
38365,275501
38366,578497
38367,174669
38368,162237
38369,53748
38370,55912
38371,435764
38372,167725
38373,147806
38374,244300
38375,463306
38376,84833
38377,306936
38378,330391
38379,187776
38380,197121
38381,518361
38382,395281
38383,225546
38384,233430
38385,231524
38386,104052
38387,360751
38388,409862
38389,343810
38390,243173
38391,105134
38392,470117
38393,525170
38394,431824
38395,155894
38396,554323
38397,554731
38398,82042
38399,471755
38400,188239
38401,331824
38402,196611
38403,217989
38404,31090
38405,104696
38406,447849
38407,3236
38408,164001
38409,240782
38410,381430
38411,554630
38412,131920
38413,21459
38414,29306
38415,251256
38416,467654
38417,459176
38418,59547
38419,545138
38420,566931
38421,545597
38422,542307
38423,230881
38424,280764
38425,302252
38426,329782
38427,480793
38428,401167
38429,489497
38430,165373
38431,317971
38432,169679
38433,372989
38434,420765
38435,268192
38436,465476
38437,514292
38438,319712
38439,174145
38440,245820
38441,310552
38442,369763
38443,496123
38444,284008
38445,354661
38446,350251
38447,301047
38448,331350
38449,421999
38450,500844
38451,516345
38452,213219
38453,271113
38454,39068
38455,25343
38456,94118
38457,134378
38458,461162
38459,345263
38460,409906
38461,201844
38462,232118
38463,22451
38464,119600
38465,425836
38466,410141
38467,401885
38468,75521
38469,435823
38470,226814
38471,3008
38472,170689
38473,566498
38474,79671
38475,216278
38476,422956
38477,470623
38478,100586
38479,502959
38480,463546
38481,21632
38482,45325
38483,74820
38484,537968
38485,173768
38486,432762
38487,170147
38488,130437
38489,357925
38490,380128
38491,85914
38492,165157
38493,515513
38494,572250
38495,354391
38496,452759
38497,225282
38498,379101
38499,299573
38500,9845
38501,68912
38502,344222
38503,342843
38504,233706
38505,351233
38506,458762
38507,284885
38508,369058
38509,380351
38510,111319
38511,65962
38512,88913
38513,405530
38514,162283
38515,114249
38516,513199
38517,350452
38518,370030
38519,2239
38520,516793
38521,520147
38522,60324
38523,161599
38524,356043
38525,254983
38526,84002
38527,305019
38528,231954
38529,172681
38530,302924
38531,117965
38532,543492
38533,300578
38534,207060
38535,462075
38536,396266
38537,129648
38538,3375
38539,80520
38540,305885
38541,272131
38542,453711
38543,572215
38544,457587
38545,40419
38546,134199
38547,72539
38548,285093
38549,303519
38550,515876
38551,139468
38552,464444
38553,542771
38554,141256
38555,314667
38556,537879
38557,69048
38558,205785
38559,401455
38560,286778
38561,306990
38562,132515
38563,235812
38564,28955
38565,337401
38566,58714
38567,7559
38568,571823
38569,506550
38570,317306
38571,186828
38572,538170
38573,444269
38574,479195
38575,23729
38576,538947
38577,54411
38578,74345
38579,39272
38580,100667
38581,450555
38582,431980
38583,514685
38584,367477
38585,522221
38586,175331
38587,435163
38588,246576
38589,309883
38590,26643
38591,218956
38592,416978
38593,557220
38594,249264
38595,16466
38596,433472
38597,189714
38598,27267
38599,459037
38600,104550
38601,28728
38602,174059
38603,46245
38604,35664
38605,90820
38606,435179
38607,28209
38608,251701
38609,68082
38610,361774
38611,407585
38612,490860
38613,363593
38614,460294
38615,494854
38616,471155
38617,412545
38618,507166
38619,408800
38620,85637
38621,393858
38622,484531
38623,536168
38624,85501
38625,370261
38626,332217
38627,163348
38628,486839
38629,237912
38630,504531
38631,161927
38632,256197
38633,209969
38634,246125
38635,161019
38636,116827
38637,440313
38638,507065
38639,201949
38640,375449
38641,151324
38642,195998
38643,550719
38644,85163
38645,538209
38646,255044
38647,463876
38648,357219
38649,210353
38650,11332
38651,416774
38652,156710
38653,325873
38654,193110
38655,96294
38656,551197
38657,338156
38658,466259
38659,27226
38660,535993
38661,502419
38662,405628
38663,460495
38664,250592
38665,443160
38666,131735
38667,516535
38668,57050
38669,90867
38670,24223
38671,389660
38672,396596
38673,101357
38674,264236
38675,558673
38676,473070
38677,440520
38678,158957
38679,317622
38680,3242
38681,289264
38682,192120
38683,387267
38684,499294
38685,138290
38686,271488
38687,351191
38688,154717
38689,391721
38690,149686
38691,195949
38692,182755
38693,323067
38694,297622
38695,346880
38696,432519
38697,259309
38698,110819
38699,219121
38700,65139
38701,11316
38702,160245
38703,557016
38704,448923
38705,385980
38706,310633
38707,542928
38708,557150
38709,322620
38710,136218
38711,441736
38712,427783
38713,506372
38714,265115
38715,6107
38716,241238
38717,26602
38718,11324
38719,310998
38720,19253
38721,329895
38722,355736
38723,509588
38724,45949
38725,500106
38726,326948
38727,493384
38728,342963
38729,468841
38730,296731
38731,93140
38732,321854
38733,507187
38734,420929
38735,369267
38736,134605
38737,68149
38738,193015
38739,411717
38740,170326
38741,499054
38742,340734
38743,19496
38744,227656
38745,513609
38746,16629
38747,146573
38748,565746
38749,417716
38750,187071
38751,318998
38752,196516
38753,425303
38754,244465
38755,509750
38756,185287
38757,441296
38758,513882
38759,378101
38760,432176
38761,241301
38762,502808
38763,463157
38764,316675
38765,147466
38766,278295
38767,310606
38768,167355
38769,87096
38770,120785
38771,4175
38772,190111
38773,334364
38774,576695
38775,75267
38776,302141
38777,581486
38778,17761
38779,574776
38780,124311
38781,224012
38782,8341
38783,31582
38784,444926
38785,343752
38786,331354
38787,232047
38788,1732
38789,526295
38790,308783
38791,190211
38792,419759
38793,525616
38794,83605
38795,267135
38796,129511
38797,378214
38798,565650
38799,27299
38800,60999
38801,93853
38802,574384
38803,532263
38804,271803
38805,184106
38806,276706
38807,459110
38808,300501
38809,220106
38810,34882
38811,368875
38812,99536
38813,299640
38814,545651
38815,191031
38816,426758
38817,306186
38818,198119
38819,93620
38820,435832
38821,216766
38822,135113
38823,286101
38824,530670
38825,531018
38826,310091
38827,151050
38828,402331
38829,174312
38830,495956
38831,272877
38832,258789
38833,132494
38834,169032
38835,329188
38836,547808
38837,442287
38838,531465
38839,25697
38840,392657
38841,413088
38842,119666
38843,108365
38844,333049
38845,51429
38846,331146
38847,151017
38848,51990
38849,67155
38850,448701
38851,50536
38852,391703
38853,145215
38854,374567
38855,93274
38856,416976
38857,574592
38858,253141
38859,540868
38860,55318
38861,175135
38862,536716
38863,562876
38864,571970
38865,362399
38866,410343
38867,559966
38868,547421
38869,562845
38870,273079
38871,205898
38872,16879
38873,496617
38874,8290
38875,434187
38876,555227
38877,436413
38878,389682
38879,81057
38880,417218
38881,290460
38882,270074
38883,19929
38884,19501
38885,9199
38886,72681
38887,64148
38888,33959
38889,184731
38890,36034
38891,286702
38892,162688
38893,26982
38894,193634
38895,223353
38896,520660
38897,91171
38898,76674
38899,215255
38900,130973
38901,296735
38902,69015
38903,159495
38904,290072
38905,153184
38906,131485
38907,91463
38908,465143
38909,123799
38910,481467
38911,126625
38912,535422
38913,281505
38914,313020
38915,517453
38916,283019
38917,180982
38918,345691
38919,235481
38920,559651
38921,426079
38922,390291
38923,309795
38924,402902
38925,540122
38926,110240
38927,494085
38928,134240
38929,568962
38930,105751
38931,395445
38932,243336
38933,511432
38934,490939
38935,381576
38936,168854
38937,32818
38938,40515
38939,459219
38940,337752
38941,305713
38942,310445
38943,154817
38944,484397
38945,80486
38946,16543
38947,345139
38948,370793
38949,141603
38950,99741
38951,286888
38952,75299
38953,469265
38954,189353
38955,438816
38956,238712
38957,487496
38958,336221
38959,70020
38960,465552
38961,41505
38962,338064
38963,397893
38964,215024
38965,48139
38966,98502
38967,375812
38968,515734
38969,58103
38970,123544
38971,217661
38972,419664
38973,377190
38974,328981
38975,281014
38976,439339
38977,422655
38978,172303
38979,65953
38980,355123
38981,550013
38982,223605
38983,185925
38984,173948
38985,252604
38986,543065
38987,540097
38988,532622
38989,31777
38990,57250
38991,383580
38992,389516
38993,500576
38994,196885
38995,211423
38996,395614
38997,250246
38998,289696
38999,494090
39000,162848
39001,298762
39002,101014
39003,539317
39004,338807
39005,393649
39006,435809
39007,292833
39008,134648
39009,417248
39010,507928
39011,477106
39012,261487
39013,491494
39014,196691
39015,280959
39016,103166
39017,302236
39018,207959
39019,495485
39020,368024
39021,321674
39022,133061
39023,303227
39024,388074
39025,178030
39026,283960
39027,234136
39028,157866
39029,187447
39030,458199
39031,127866
39032,389400
39033,196156
39034,564659
39035,62468
39036,170313
39037,467752
39038,393108
39039,490847
39040,82994
39041,458069
39042,398260
39043,375531
39044,256444
39045,431013
39046,923
39047,375205
39048,364699
39049,322891
39050,264645
39051,27539
39052,120472
39053,543790
39054,437010
39055,370493
39056,344338
39057,128034
39058,277524
39059,175410
39060,360307
39061,552276
39062,193062
39063,395822
39064,296169
39065,530750
39066,334240
39067,149892
39068,189741
39069,513971
39070,320550
39071,349616
39072,109945
39073,238427
39074,280347
39075,454654
39076,384596
39077,5823
39078,549328
39079,107758
39080,186734
39081,34277
39082,434513
39083,378437
39084,64015
39085,562527
39086,162752
39087,577821
39088,64155
39089,427548
39090,130226
39091,517882
39092,295250
39093,52871
39094,401392
39095,281103
39096,182291
39097,143859
39098,173870
39099,251229
39100,559470
39101,10495
39102,297789
39103,495699
39104,554978
39105,535753
39106,101822
39107,551316
39108,494940
39109,147646
39110,270753
39111,392048
39112,62128
39113,558181
39114,202609
39115,407926
39116,108606
39117,294353
39118,193936
39119,114317
39120,1403
39121,207715
39122,390267
39123,541536
39124,71766
39125,189306
39126,581223
39127,188757
39128,20245
39129,320391
39130,65566
39131,540790
39132,373255
39133,112453
39134,544264
39135,1025
39136,550448
39137,33341
39138,147173
39139,292410
39140,36252
39141,145757
39142,416271
39143,166057
39144,369726
39145,330481
39146,565570
39147,22164
39148,502114
39149,453622
39150,487264
39151,365427
39152,512864
39153,460118
39154,288841
39155,98927
39156,280596
39157,473060
39158,311776
39159,462466
39160,348767
39161,437597
39162,239445
39163,110094
39164,325184
39165,443453
39166,180160
39167,552222
39168,193011
39169,279138
39170,144622
39171,521314
39172,74993
39173,39513
39174,435479
39175,451732
39176,445671
39177,260034
39178,506034
39179,556420
39180,528556
39181,428321
39182,220183
39183,81031
39184,83973
39185,493811
39186,37401
39187,10720
39188,306833
39189,414296
39190,69136
39191,84498
39192,353080
39193,115033
39194,330785
39195,176034
39196,279430
39197,97759
39198,269879
39199,152299
39200,128211
39201,161463
39202,459118
39203,48944
39204,210228
39205,541816
39206,135978
39207,120369
39208,554691
39209,137674
39210,10591
39211,315467
39212,431426
39213,24238
39214,426035
39215,139782
39216,33175
39217,452459
39218,362683
39219,62225
39220,299371
39221,448657
39222,350389
39223,43719
39224,262162
39225,515893
39226,425308
39227,542178
39228,407112
39229,84693
39230,473641
39231,334787
39232,42321
39233,133298
39234,330575
39235,263779
39236,187540
39237,411934
39238,251741
39239,206620
39240,349734
39241,510517
39242,196998
39243,545900
39244,353991
39245,194896
39246,286912
39247,161846
39248,168340
39249,252679
39250,565312
39251,27530
39252,54252
39253,43232
39254,466585
39255,169181
39256,448626
39257,221252
39258,526353
39259,546981
39260,26799
39261,265315
39262,462849
39263,208295
39264,264005
39265,482625
39266,462770
39267,113338
39268,536950
39269,443349
39270,311566
39271,231538
39272,410105
39273,520449
39274,255795
39275,579081
39276,300472
39277,365142
39278,340386
39279,316477
39280,549928
39281,5962
39282,52382
39283,212814
39284,466196
39285,550729
39286,365271
39287,123620
39288,321494
39289,333066
39290,453369
39291,433093
39292,158515
39293,146774
39294,380528
39295,505003
39296,136265
39297,574063
39298,539129
39299,568731
39300,335363
39301,510695
39302,516516
39303,434673
39304,212063
39305,153094
39306,84390
39307,109939
39308,178189
39309,403013
39310,186626
39311,176282
39312,526922
39313,266571
39314,500110
39315,12669
39316,40468
39317,98101
39318,220062
39319,112739
39320,491910
39321,539565
39322,509149
39323,237098
39324,408143
39325,353695
39326,334826
39327,368818
39328,314265
39329,455210
39330,437353
39331,66360
39332,293666
39333,358814
39334,498792
39335,419273
39336,180966
39337,342632
39338,77063
39339,21498
39340,458738
39341,12448
39342,122902
39343,360170
39344,243190
39345,369382
39346,408479
39347,13332
39348,482951
39349,28462
39350,151020
39351,87581
39352,492684
39353,529578
39354,502410
39355,247536
39356,334625
39357,178053
39358,155839
39359,216852
39360,391726
39361,162993
39362,130192
39363,560459
39364,33413
39365,528161
39366,130142
39367,144538
39368,281853
39369,311827
39370,36522
39371,159898
39372,232433
39373,537371
39374,581738
39375,528136
39376,60868
39377,142177
39378,170401
39379,560967
39380,2225
39381,238029
39382,563437
39383,218647
39384,72883
39385,374485
39386,96067
39387,89210
39388,191188
39389,368438
39390,72156
39391,162462
39392,455506
39393,17560
39394,507671
39395,9426
39396,484547
39397,11361
39398,186518
39399,308003
39400,346924
39401,240955
39402,530321
39403,61899
39404,190546
39405,572767
39406,258020
39407,490567
39408,332540
39409,93580
39410,165451
39411,320137
39412,474387
39413,158058
39414,91766
39415,325441
39416,229724
39417,63307
39418,544039
39419,359521
39420,36228
39421,568216
39422,387352
39423,317733
39424,238528
39425,462062
39426,470536
39427,319654
39428,544815
39429,346934
39430,64865
39431,467537
39432,305404
39433,22874
39434,307030
39435,78982
39436,522719
39437,204390
39438,474741
39439,98721
39440,321119
39441,160970
39442,510290
39443,128142
39444,285024
39445,207635
39446,361819
39447,484171
39448,323341
39449,350860
39450,556505
39451,378071
39452,528541
39453,315960
39454,139455
39455,51334
39456,335525
39457,55915
39458,436605
39459,123627
39460,174911
39461,18093
39462,137271
39463,310573
39464,257297
39465,211299
39466,211686
39467,291373
39468,497273
39469,516582
39470,276781
39471,356159
39472,149615
39473,384157
39474,458189
39475,190391
39476,546079
39477,292678
39478,330408
39479,133650
39480,18553
39481,21404
39482,247177
39483,190734
39484,362301
39485,139012
39486,346084
39487,184718
39488,468623
39489,352978
39490,390310
39491,395269
39492,378455
39493,139614
39494,293931
39495,293785
39496,222600
39497,195975
39498,493692
39499,309791
39500,307954
39501,524834
39502,226890
39503,269580
39504,58785
39505,84859
39506,256915
39507,29909
39508,59685
39509,14876
39510,189798
39511,241764
39512,295932
39513,17644
39514,530765
39515,572326
39516,442308
39517,460661
39518,87207
39519,207798
39520,97819
39521,580849
39522,275612
39523,330835
39524,222313
39525,147712
39526,439241
39527,233711
39528,55517
39529,327754
39530,236739
39531,535889
39532,453926
39533,413057
39534,176763
39535,433156
39536,439141
39537,516244
39538,494608
39539,485422
39540,496516
39541,480757
39542,178321
39543,335463
39544,164910
39545,278203
39546,147369
39547,176785
39548,297844
39549,145351
39550,272309
39551,371824
39552,261793
39553,194564
39554,346196
39555,66828
39556,321107
39557,55683
39558,164464
39559,564745
39560,442554
39561,315713
39562,482485
39563,536486
39564,507542
39565,392631
39566,420938
39567,49720
39568,199695
39569,133827
39570,262962
39571,8571
39572,187949
39573,189005
39574,291262
39575,494248
39576,9296
39577,24299
39578,134007
39579,172947
39580,152742
39581,538828
39582,9935
39583,396260
39584,294724
39585,236698
39586,557376
39587,459770
39588,54401
39589,97365
39590,354309
39591,118296
39592,147122
39593,472676
39594,91188
39595,384168
39596,58838
39597,310196
39598,450863
39599,328106
39600,387393
39601,576855
39602,426070
39603,430964
39604,306561
39605,519850
39606,221888
39607,460931
39608,570543
39609,559952
39610,167330
39611,138963
39612,56567
39613,288465
39614,96303
39615,294360
39616,490268
39617,310972
39618,114035
39619,441863
39620,103579
39621,353589
39622,15906
39623,268943
39624,521098
39625,207557
39626,81311
39627,218776
39628,333712
39629,251454
39630,48261
39631,399832
39632,129675
39633,79397
39634,167356
39635,53719
39636,461561
39637,224845
39638,177809
39639,542642
39640,369638
39641,412641
39642,554486
39643,232863
39644,581909
39645,178208
39646,127400
39647,482024
39648,56485
39649,216401
39650,61838
39651,97095
39652,125473
39653,425158
39654,93247
39655,210957
39656,556216
39657,99222
39658,519136
39659,533154
39660,12081
39661,236607
39662,384269
39663,407067
39664,376712
39665,507278
39666,267088
39667,122350
39668,99681
39669,122189
39670,396105
39671,514025
39672,112996
39673,164135
39674,271388
39675,110423
39676,6019
39677,449936
39678,39976
39679,356651
39680,353028
39681,279060
39682,516931
39683,85666
39684,277630
39685,342417
39686,325294
39687,15802
39688,382309
39689,464602
39690,115619
39691,485440
39692,520921
39693,283753
39694,259414
39695,459463
39696,117515
39697,276200
39698,465693
39699,424068
39700,56240
39701,335713
39702,543028
39703,428231
39704,153008
39705,161856
39706,301042
39707,93419
39708,576072
39709,364206
39710,448697
39711,168108
39712,565310
39713,250958
39714,45351
39715,371854
39716,278715
39717,245481
39718,574456
39719,256564
39720,314125
39721,120462
39722,272492
39723,99927
39724,254228
39725,329738
39726,71881
39727,135772
39728,90311
39729,125167
39730,245337
39731,44814
39732,273197
39733,108499
39734,43692
39735,294459
39736,439445
39737,452837
39738,278066
39739,293647
39740,21905
39741,4042
39742,133034
39743,135094
39744,78762
39745,124934
39746,86008
39747,60415
39748,163771
39749,46660
39750,14257
39751,425359
39752,13914
39753,343087
39754,442638
39755,388413
39756,330513
39757,488563
39758,248797
39759,573001
39760,525513
39761,40351
39762,293852
39763,250655
39764,268682
39765,252691
39766,315581
39767,546031
39768,20177
39769,123692
39770,469825
39771,24061
39772,367489
39773,324492
39774,357424
39775,375521
39776,211282
39777,396626
39778,556363
39779,320533
39780,78312
39781,269380
39782,461283
39783,237318
39784,149204
39785,455808
39786,576792
39787,247078
39788,552901
39789,417481
39790,111549
39791,185091
39792,356888
39793,199628
39794,574654
39795,108021
39796,32708
39797,430597
39798,20193
39799,164010
39800,537326
39801,457797
39802,69314
39803,84815
39804,571596
39805,117701
39806,427643
39807,35964
39808,225539
39809,205693
39810,228721
39811,287235
39812,65456
39813,462993
39814,76170
39815,175189
39816,23200
39817,519548
39818,222086
39819,483138
39820,356869
39821,344793
39822,577637
39823,198396
39824,487025
39825,92067
39826,21051
39827,433993
39828,281665
39829,579035
39830,361375
39831,6451
39832,454730
39833,575389
39834,106364
39835,243967
39836,310861
39837,143089
39838,190413
39839,494141
39840,190776
39841,413202
39842,571031
39843,474502
39844,113806
39845,421315
39846,80385
39847,324250
39848,513149
39849,68788
39850,386581
39851,23754
39852,575816
39853,471028
39854,170293
39855,288025
39856,298747
39857,103536
39858,54761
39859,519974
39860,253202
39861,380301
39862,383435
39863,458401
39864,155795
39865,69148
39866,39386
39867,76681
39868,406303
39869,497312
39870,365649
39871,280228
39872,281649
39873,496826
39874,564976
39875,267106
39876,418325
39877,208880
39878,123017
39879,461715
39880,547859
39881,6426
39882,546218
39883,206624
39884,352561
39885,86646
39886,60213
39887,322350
39888,166716
39889,536237
39890,215549
39891,479941
39892,358103
39893,288602
39894,305338
39895,542786
39896,26719
39897,376114
39898,508872
39899,344654
39900,188207
39901,393840
39902,372671
39903,52232
39904,263276
39905,253131
39906,569901
39907,526291
39908,330395
39909,114453
39910,198880
39911,102996
39912,521610
39913,133937
39914,571048
39915,363786
39916,73774
39917,106843
39918,340504
39919,210684
39920,14128
39921,145211
39922,421451
39923,48795
39924,321195
39925,95148
39926,14707
39927,381305
39928,97094
39929,383826
39930,18571
39931,146389
39932,119547
39933,357620
39934,482539
39935,431481
39936,34732
39937,505344
39938,184951
39939,316044
39940,522418
39941,86432
39942,138768
39943,504298
39944,499700
39945,27440
39946,88549
39947,314540
39948,368280
39949,2849
39950,111888
39951,273579
39952,578766
39953,330663
39954,387796
39955,544785
39956,79653
39957,441032
39958,351968
39959,95258
39960,548061
39961,194545
39962,502725
39963,173865
39964,449256
39965,251252
39966,116556
39967,440675
39968,334410
39969,470592
39970,287495
39971,558619
39972,400658
39973,503464
39974,431793
39975,515682
39976,361386
39977,469364
39978,244894
39979,28881
39980,82273
39981,206670
39982,410979
39983,451519
39984,352937
39985,563762
39986,298483
39987,135076
39988,261942
39989,417293
39990,490462
39991,542048
39992,395178
39993,105194
39994,217269
39995,231267
39996,202918
39997,389150
39998,193380
39999,18641
40000,97861
40001,470784
40002,423647
40003,434270
40004,400504
40005,277433
40006,358748
40007,196245
40008,153462
40009,435554
40010,533408
40011,267548
40012,17566
40013,552346
40014,555755
40015,139075
40016,23895
40017,152397
40018,85459
40019,102835
40020,503412
40021,554992
40022,151787
40023,157153
40024,48917
40025,467050
40026,197897
40027,515702
40028,543041
40029,196307
40030,26783
40031,279920
40032,497662
40033,454681
40034,75270
40035,268400
40036,18224
40037,348359
40038,567440
40039,195885
40040,426172
40041,159924
40042,431256
40043,394248
40044,569079
40045,4065
40046,524656
40047,275412
40048,360716
40049,153016
40050,114846
40051,313449
40052,506673
40053,376258
40054,321562
40055,320336
40056,146411
40057,533502
40058,152946
40059,238708
40060,278411
40061,422657
40062,499588
40063,559203
40064,472893
40065,23025
40066,2024
40067,158700
40068,71503
40069,164691
40070,315751
